date;age;sex;vrs_cases
2011-12-30;3;Female;1
2011-12-30;4;Male;2
2011-12-31;0;Female;8
2011-12-31;0;Male;9
2011-12-31;1;Male;1
2012-01-01;0;Female;11
2012-01-01;0;Male;11
2012-01-02;0;Female;86
2012-01-02;0;Male;110
2012-01-02;1;Female;7
2012-01-02;1;Male;12
2012-01-02;2;Female;3
2012-01-02;4;Female;1
2012-01-03;0;Female;86
2012-01-03;0;Male;91
2012-01-03;1;Female;7
2012-01-03;1;Male;10
2012-01-03;2;Female;1
2012-01-03;2;Male;1
2012-01-03;3;Male;1
2012-01-04;0;Female;56
2012-01-04;0;Male;65
2012-01-04;1;Female;7
2012-01-04;1;Male;6
2012-01-04;2;Female;2
2012-01-04;3;Female;2
2012-01-04;3;Male;1
2012-01-05;0;Female;36
2012-01-05;0;Male;60
2012-01-05;1;Female;2
2012-01-05;1;Male;10
2012-01-05;2;Male;1
2012-01-05;3;Male;1
2012-01-06;0;Female;4
2012-01-06;0;Male;1
2012-01-07;0;Female;4
2012-01-07;0;Male;7
2012-01-08;0;Female;2
2012-01-08;0;Male;3
2012-01-08;1;Female;1
2012-01-08;1;Male;1
2012-01-09;0;Female;89
2012-01-09;0;Male;111
2012-01-09;1;Female;4
2012-01-09;1;Male;11
2012-01-09;3;Male;1
2012-01-09;4;Male;1
2012-01-10;0;Female;50
2012-01-10;0;Male;67
2012-01-10;1;Female;8
2012-01-10;1;Male;9
2012-01-10;2;Female;1
2012-01-10;2;Male;2
2012-01-10;3;Male;1
2012-01-10;4;Female;1
2012-01-11;0;Female;39
2012-01-11;0;Male;56
2012-01-11;1;Female;6
2012-01-11;1;Male;6
2012-01-11;2;Female;2
2012-01-11;3;Male;1
2012-01-12;0;Female;25
2012-01-12;0;Male;59
2012-01-12;1;Female;1
2012-01-12;1;Male;8
2012-01-12;2;Female;2
2012-01-12;2;Male;2
2012-01-13;0;Female;36
2012-01-13;0;Male;47
2012-01-13;1;Female;2
2012-01-13;1;Male;7
2012-01-13;2;Male;1
2012-01-14;0;Female;2
2012-01-14;0;Male;12
2012-01-14;1;Female;3
2012-01-15;0;Female;1
2012-01-15;0;Male;2
2012-01-15;1;Female;1
2012-01-16;0;Female;41
2012-01-16;0;Male;57
2012-01-16;1;Female;5
2012-01-16;1;Male;7
2012-01-16;2;Male;1
2012-01-16;3;Female;1
2012-01-17;0;Female;38
2012-01-17;0;Male;37
2012-01-17;1;Female;7
2012-01-17;1;Male;3
2012-01-17;2;Female;2
2012-01-17;2;Male;3
2012-01-17;4;Female;2
2012-01-17;4;Male;1
2012-01-18;0;Female;16
2012-01-18;0;Male;37
2012-01-18;1;Female;6
2012-01-18;1;Male;5
2012-01-18;2;Female;1
2012-01-18;2;Male;1
2012-01-19;0;Female;19
2012-01-19;0;Male;33
2012-01-19;1;Female;5
2012-01-19;1;Male;5
2012-01-19;2;Female;1
2012-01-19;2;Male;1
2012-01-19;3;Male;1
2012-01-19;4;Female;1
2012-01-20;0;Female;32
2012-01-20;0;Male;42
2012-01-20;1;Female;4
2012-01-20;1;Male;4
2012-01-20;2;Female;1
2012-01-20;2;Male;3
2012-01-20;3;Female;2
2012-01-20;4;Male;2
2012-01-21;0;Female;2
2012-01-21;0;Male;5
2012-01-21;1;Female;2
2012-01-21;2;Female;2
2012-01-22;0;Female;4
2012-01-22;1;Female;4
2012-01-23;0;Female;35
2012-01-23;0;Male;47
2012-01-23;1;Female;4
2012-01-23;1;Male;12
2012-01-23;2;Female;1
2012-01-24;0;Female;31
2012-01-24;0;Male;34
2012-01-24;1;Female;4
2012-01-24;1;Male;8
2012-01-24;2;Female;1
2012-01-24;4;Female;1
2012-01-25;0;Female;23
2012-01-25;0;Male;35
2012-01-25;1;Female;4
2012-01-25;1;Male;3
2012-01-25;2;Male;1
2012-01-25;3;Female;1
2012-01-25;4;Female;1
2012-01-25;4;Male;1
2012-01-26;0;Female;24
2012-01-26;0;Male;36
2012-01-26;1;Female;3
2012-01-26;1;Male;5
2012-01-26;2;Female;2
2012-01-26;2;Male;2
2012-01-27;0;Female;23
2012-01-27;0;Male;36
2012-01-27;1;Female;3
2012-01-27;1;Male;6
2012-01-27;3;Female;1
2012-01-28;0;Male;3
2012-01-29;0;Female;3
2012-01-29;0;Male;2
2012-01-29;1;Female;1
2012-01-30;0;Female;32
2012-01-30;0;Male;46
2012-01-30;1;Female;5
2012-01-30;1;Male;8
2012-01-30;2;Female;1
2012-01-30;2;Male;1
2012-01-30;3;Female;1
2012-01-30;4;Male;1
2012-01-31;0;Female;24
2012-01-31;0;Male;37
2012-01-31;1;Female;2
2012-01-31;1;Male;4
2012-01-31;2;Male;1
2012-01-31;4;Male;1
2012-02-01;0;Female;21
2012-02-01;0;Male;25
2012-02-01;1;Female;3
2012-02-01;1;Male;7
2012-02-01;2;Male;2
2012-02-01;4;Male;1
2012-02-02;0;Female;8
2012-02-02;0;Male;28
2012-02-02;1;Male;5
2012-02-02;4;Female;1
2012-02-02;4;Male;1
2012-02-03;0;Female;25
2012-02-03;0;Male;27
2012-02-03;1;Female;3
2012-02-03;1;Male;6
2012-02-03;2;Male;3
2012-02-03;3;Male;2
2012-02-04;0;Female;2
2012-02-04;0;Male;2
2012-02-04;1;Male;1
2012-02-04;2;Female;1
2012-02-04;3;Female;2
2012-02-05;0;Female;2
2012-02-05;0;Male;2
2012-02-06;0;Female;25
2012-02-06;0;Male;39
2012-02-06;1;Female;7
2012-02-06;1;Male;9
2012-02-06;2;Female;2
2012-02-06;2;Male;1
2012-02-06;3;Female;1
2012-02-06;4;Female;1
2012-02-07;0;Female;20
2012-02-07;0;Male;38
2012-02-07;1;Female;3
2012-02-07;1;Male;3
2012-02-07;2;Female;2
2012-02-07;2;Male;2
2012-02-08;0;Female;16
2012-02-08;0;Male;30
2012-02-08;1;Female;1
2012-02-08;1;Male;2
2012-02-08;3;Female;1
2012-02-09;0;Female;20
2012-02-09;0;Male;24
2012-02-09;1;Female;3
2012-02-09;1;Male;6
2012-02-09;2;Male;2
2012-02-10;0;Female;19
2012-02-10;0;Male;30
2012-02-10;1;Female;4
2012-02-10;1;Male;1
2012-02-10;2;Male;1
2012-02-10;3;Male;1
2012-02-11;0;Female;2
2012-02-11;0;Male;3
2012-02-12;0;Female;2
2012-02-12;0;Male;1
2012-02-12;1;Male;1
2012-02-13;0;Female;18
2012-02-13;0;Male;28
2012-02-13;1;Female;4
2012-02-13;1;Male;10
2012-02-13;2;Female;1
2012-02-13;2;Male;3
2012-02-14;0;Female;20
2012-02-14;0;Male;40
2012-02-14;1;Female;4
2012-02-14;1;Male;4
2012-02-14;2;Male;1
2012-02-15;0;Female;18
2012-02-15;0;Male;37
2012-02-15;1;Female;5
2012-02-15;1;Male;5
2012-02-15;2;Female;2
2012-02-15;4;Male;1
2012-02-16;0;Female;19
2012-02-16;0;Male;28
2012-02-16;1;Female;1
2012-02-16;1;Male;3
2012-02-16;4;Female;1
2012-02-17;0;Female;27
2012-02-17;0;Male;20
2012-02-17;1;Female;3
2012-02-17;1;Male;5
2012-02-17;3;Female;1
2012-02-17;3;Male;1
2012-02-17;4;Male;1
2012-02-18;0;Female;2
2012-02-18;0;Male;2
2012-02-18;1;Male;1
2012-02-19;0;Female;1
2012-02-19;1;Female;1
2012-02-20;0;Female;19
2012-02-20;0;Male;34
2012-02-20;1;Female;4
2012-02-20;1;Male;8
2012-02-20;3;Female;1
2012-02-20;4;Male;1
2012-02-21;0;Female;20
2012-02-21;0;Male;39
2012-02-21;1;Female;1
2012-02-21;1;Male;3
2012-02-21;2;Male;2
2012-02-21;3;Female;1
2012-02-21;3;Male;3
2012-02-22;0;Female;21
2012-02-22;0;Male;32
2012-02-22;1;Female;3
2012-02-22;1;Male;3
2012-02-22;2;Female;3
2012-02-22;2;Male;1
2012-02-22;3;Female;1
2012-02-23;0;Female;21
2012-02-23;0;Male;24
2012-02-23;1;Female;2
2012-02-23;1;Male;3
2012-02-23;2;Female;1
2012-02-24;0;Female;21
2012-02-24;0;Male;25
2012-02-24;1;Female;3
2012-02-24;1;Male;5
2012-02-24;4;Female;1
2012-02-24;4;Male;1
2012-02-25;0;Male;5
2012-02-26;0;Male;3
2012-02-27;0;Female;30
2012-02-27;0;Male;46
2012-02-27;1;Female;5
2012-02-27;1;Male;6
2012-02-27;2;Female;1
2012-02-27;2;Male;2
2012-02-28;0;Female;22
2012-02-28;0;Male;30
2012-02-28;1;Female;4
2012-02-29;0;Female;18
2012-02-29;0;Male;26
2012-02-29;1;Female;3
2012-02-29;1;Male;3
2012-02-29;2;Male;1
2012-02-29;4;Male;1
2012-03-01;0;Female;17
2012-03-01;0;Male;25
2012-03-01;1;Male;1
2012-03-01;2;Female;1
2012-03-02;0;Female;22
2012-03-02;0;Male;32
2012-03-02;1;Female;3
2012-03-02;1;Male;3
2012-03-02;2;Female;1
2012-03-02;2;Male;1
2012-03-03;0;Female;2
2012-03-03;0;Male;2
2012-03-03;1;Female;2
2012-03-03;1;Male;1
2012-03-04;0;Female;2
2012-03-04;0;Male;1
2012-03-05;0;Female;25
2012-03-05;0;Male;38
2012-03-05;1;Female;5
2012-03-05;1;Male;6
2012-03-05;2;Female;1
2012-03-05;2;Male;1
2012-03-05;4;Male;2
2012-03-06;0;Female;20
2012-03-06;0;Male;13
2012-03-06;1;Female;5
2012-03-06;1;Male;2
2012-03-06;2;Female;1
2012-03-07;0;Female;12
2012-03-07;0;Male;26
2012-03-07;1;Female;1
2012-03-07;1;Male;3
2012-03-08;0;Female;18
2012-03-08;0;Male;20
2012-03-08;1;Female;6
2012-03-08;1;Male;2
2012-03-09;0;Female;17
2012-03-09;0;Male;28
2012-03-09;1;Female;3
2012-03-09;1;Male;2
2012-03-09;3;Male;1
2012-03-09;4;Female;1
2012-03-10;0;Female;5
2012-03-11;0;Female;2
2012-03-11;0;Male;1
2012-03-11;1;Male;1
2012-03-12;0;Female;28
2012-03-12;0;Male;43
2012-03-12;1;Female;1
2012-03-12;2;Female;2
2012-03-12;3;Female;1
2012-03-12;4;Male;1
2012-03-13;0;Female;20
2012-03-13;0;Male;22
2012-03-13;1;Female;3
2012-03-13;1;Male;2
2012-03-13;2;Male;1
2012-03-14;0;Female;25
2012-03-14;0;Male;30
2012-03-14;1;Male;1
2012-03-14;2;Male;1
2012-03-15;0;Female;20
2012-03-15;0;Male;18
2012-03-15;1;Female;3
2012-03-15;1;Male;4
2012-03-15;2;Male;1
2012-03-16;0;Female;20
2012-03-16;0;Male;26
2012-03-16;1;Female;2
2012-03-16;1;Male;4
2012-03-16;4;Male;1
2012-03-17;0;Male;6
2012-03-17;1;Female;2
2012-03-18;0;Female;1
2012-03-18;3;Female;1
2012-03-19;0;Female;21
2012-03-19;0;Male;33
2012-03-19;1;Female;8
2012-03-19;1;Male;5
2012-03-19;2;Female;2
2012-03-19;2;Male;2
2012-03-19;3;Female;1
2012-03-19;3;Male;1
2012-03-20;0;Female;20
2012-03-20;0;Male;29
2012-03-20;1;Female;4
2012-03-20;1;Male;3
2012-03-20;2;Female;1
2012-03-20;2;Male;1
2012-03-20;4;Female;1
2012-03-20;4;Male;1
2012-03-21;0;Female;15
2012-03-21;0;Male;19
2012-03-21;1;Male;4
2012-03-21;4;Female;1
2012-03-21;4;Male;1
2012-03-22;0;Female;25
2012-03-22;0;Male;24
2012-03-22;1;Female;2
2012-03-22;1;Male;8
2012-03-22;2;Female;1
2012-03-22;3;Male;1
2012-03-23;0;Female;10
2012-03-23;0;Male;19
2012-03-23;1;Female;3
2012-03-23;1;Male;2
2012-03-23;2;Female;1
2012-03-23;2;Male;1
2012-03-23;3;Male;2
2012-03-24;0;Female;2
2012-03-24;0;Male;3
2012-03-24;1;Male;1
2012-03-25;0;Female;1
2012-03-25;0;Male;4
2012-03-25;1;Female;1
2012-03-26;0;Female;15
2012-03-26;0;Male;38
2012-03-26;1;Female;3
2012-03-26;1;Male;2
2012-03-26;2;Female;2
2012-03-26;2;Male;2
2012-03-27;0;Female;18
2012-03-27;0;Male;34
2012-03-27;1;Female;1
2012-03-27;1;Male;5
2012-03-27;2;Male;2
2012-03-27;3;Male;1
2012-03-28;0;Female;11
2012-03-28;0;Male;34
2012-03-28;1;Female;3
2012-03-28;1;Male;4
2012-03-28;2;Male;1
2012-03-28;3;Female;1
2012-03-28;4;Female;1
2012-03-29;0;Female;12
2012-03-29;0;Male;16
2012-03-29;1;Female;2
2012-03-29;1;Male;5
2012-03-29;3;Female;1
2012-03-30;0;Female;15
2012-03-30;0;Male;19
2012-03-30;1;Female;3
2012-03-30;1;Male;5
2012-03-30;2;Female;1
2012-03-30;2;Male;1
2012-03-30;3;Female;1
2012-03-30;4;Male;1
2012-03-31;0;Female;4
2012-03-31;0;Male;3
2012-04-01;0;Female;1
2012-04-01;0;Male;2
2012-04-01;2;Female;1
2012-04-02;0;Female;29
2012-04-02;0;Male;41
2012-04-02;1;Female;2
2012-04-02;1;Male;4
2012-04-02;2;Female;1
2012-04-02;3;Male;1
2012-04-03;0;Female;11
2012-04-03;0;Male;24
2012-04-03;1;Female;4
2012-04-03;1;Male;10
2012-04-03;2;Female;1
2012-04-03;2;Male;4
2012-04-03;3;Female;1
2012-04-03;3;Male;1
2012-04-04;0;Female;14
2012-04-04;0;Male;27
2012-04-04;1;Female;3
2012-04-04;1;Male;3
2012-04-04;2;Female;2
2012-04-04;2;Male;1
2012-04-05;0;Female;26
2012-04-05;0;Male;24
2012-04-05;1;Female;1
2012-04-05;1;Male;2
2012-04-05;2;Male;1
2012-04-06;0;Male;2
2012-04-06;1;Male;2
2012-04-07;0;Female;1
2012-04-07;0;Male;5
2012-04-07;1;Female;1
2012-04-07;2;Male;1
2012-04-08;0;Female;1
2012-04-08;0;Male;2
2012-04-08;3;Female;1
2012-04-09;0;Female;1
2012-04-09;0;Male;1
2012-04-09;1;Male;1
2012-04-09;3;Male;1
2012-04-10;0;Female;18
2012-04-10;0;Male;47
2012-04-10;1;Female;1
2012-04-10;1;Male;3
2012-04-10;2;Male;2
2012-04-10;3;Male;1
2012-04-10;4;Male;1
2012-04-11;0;Female;17
2012-04-11;0;Male;34
2012-04-11;1;Female;1
2012-04-11;1;Male;6
2012-04-11;2;Female;1
2012-04-11;2;Male;1
2012-04-11;3;Male;1
2012-04-11;4;Female;1
2012-04-12;0;Female;17
2012-04-12;0;Male;23
2012-04-12;1;Female;2
2012-04-12;1;Male;2
2012-04-12;2;Female;1
2012-04-12;4;Female;2
2012-04-13;0;Female;17
2012-04-13;0;Male;21
2012-04-13;1;Male;5
2012-04-13;2;Male;1
2012-04-13;4;Female;1
2012-04-14;0;Female;1
2012-04-14;0;Male;2
2012-04-14;1;Male;1
2012-04-14;4;Female;1
2012-04-15;0;Female;2
2012-04-15;0;Male;1
2012-04-16;0;Female;16
2012-04-16;0;Male;28
2012-04-16;1;Female;1
2012-04-16;1;Male;3
2012-04-16;3;Male;1
2012-04-16;4;Female;1
2012-04-17;0;Female;8
2012-04-17;0;Male;23
2012-04-17;1;Female;3
2012-04-17;1;Male;1
2012-04-17;3;Female;1
2012-04-18;0;Female;10
2012-04-18;0;Male;15
2012-04-18;1;Female;2
2012-04-18;1;Male;3
2012-04-19;0;Female;11
2012-04-19;0;Male;12
2012-04-19;1;Female;1
2012-04-19;1;Male;8
2012-04-20;0;Female;19
2012-04-20;0;Male;26
2012-04-20;1;Female;3
2012-04-20;1;Male;5
2012-04-20;2;Female;1
2012-04-20;2;Male;1
2012-04-22;0;Female;1
2012-04-22;1;Female;1
2012-04-23;0;Female;25
2012-04-23;0;Male;17
2012-04-23;1;Female;2
2012-04-23;1;Male;4
2012-04-23;3;Male;1
2012-04-24;0;Female;6
2012-04-24;0;Male;20
2012-04-24;1;Female;2
2012-04-24;1;Male;3
2012-04-24;2;Male;1
2012-04-25;0;Female;11
2012-04-25;0;Male;17
2012-04-25;1;Female;3
2012-04-25;1;Male;4
2012-04-26;0;Female;10
2012-04-26;0;Male;19
2012-04-26;1;Female;3
2012-04-26;1;Male;4
2012-04-27;0;Female;11
2012-04-27;0;Male;21
2012-04-27;1;Female;1
2012-04-27;1;Male;1
2012-04-27;3;Male;1
2012-04-28;0;Female;2
2012-04-28;0;Male;2
2012-04-29;0;Female;1
2012-04-29;0;Male;2
2012-04-29;1;Female;3
2012-04-30;0;Female;21
2012-04-30;0;Male;20
2012-04-30;1;Female;2
2012-04-30;1;Male;6
2012-04-30;2;Female;3
2012-04-30;2;Male;3
2012-04-30;3;Female;1
2012-04-30;3;Male;1
2012-05-01;0;Male;1
2012-05-02;0;Female;17
2012-05-02;0;Male;20
2012-05-02;1;Female;9
2012-05-02;1;Male;4
2012-05-02;3;Female;1
2012-05-03;0;Female;13
2012-05-03;0;Male;23
2012-05-03;1;Female;4
2012-05-03;1;Male;4
2012-05-03;3;Male;1
2012-05-04;0;Female;13
2012-05-04;0;Male;22
2012-05-04;1;Female;3
2012-05-04;1;Male;1
2012-05-04;2;Female;2
2012-05-05;0;Female;2
2012-05-06;0;Female;1
2012-05-06;0;Male;1
2012-05-07;0;Female;13
2012-05-07;0;Male;33
2012-05-07;1;Female;3
2012-05-08;0;Female;11
2012-05-08;0;Male;16
2012-05-08;1;Female;6
2012-05-08;1;Male;5
2012-05-08;4;Female;2
2012-05-09;0;Female;8
2012-05-09;0;Male;17
2012-05-09;1;Female;4
2012-05-09;1;Male;1
2012-05-09;2;Female;1
2012-05-09;4;Male;1
2012-05-10;0;Female;7
2012-05-10;0;Male;10
2012-05-10;1;Female;1
2012-05-10;1;Male;3
2012-05-11;0;Female;12
2012-05-11;0;Male;10
2012-05-11;1;Male;4
2012-05-11;2;Male;2
2012-05-12;0;Female;2
2012-05-12;0;Male;1
2012-05-12;1;Female;2
2012-05-12;2;Female;1
2012-05-13;0;Female;1
2012-05-13;0;Male;1
2012-05-13;1;Male;1
2012-05-14;0;Female;9
2012-05-14;0;Male;27
2012-05-14;1;Female;1
2012-05-14;1;Male;9
2012-05-15;0;Female;14
2012-05-15;0;Male;15
2012-05-15;1;Female;4
2012-05-15;1;Male;2
2012-05-15;2;Male;1
2012-05-15;3;Male;1
2012-05-16;0;Female;10
2012-05-16;0;Male;10
2012-05-16;1;Female;2
2012-05-16;1;Male;1
2012-05-16;2;Female;1
2012-05-16;4;Male;1
2012-05-17;0;Female;11
2012-05-17;0;Male;14
2012-05-17;1;Female;2
2012-05-17;1;Male;1
2012-05-17;2;Female;1
2012-05-17;2;Male;1
2012-05-17;3;Male;1
2012-05-18;0;Female;9
2012-05-18;0;Male;23
2012-05-18;1;Female;2
2012-05-18;1;Male;3
2012-05-18;2;Female;1
2012-05-19;0;Male;4
2012-05-19;1;Female;1
2012-05-20;0;Female;1
2012-05-20;0;Male;1
2012-05-21;0;Female;10
2012-05-21;0;Male;25
2012-05-21;1;Female;2
2012-05-21;1;Male;1
2012-05-21;2;Female;1
2012-05-21;2;Male;1
2012-05-22;0;Female;11
2012-05-22;0;Male;14
2012-05-22;1;Female;3
2012-05-22;1;Male;4
2012-05-23;0;Female;11
2012-05-23;0;Male;16
2012-05-23;1;Female;1
2012-05-23;1;Male;3
2012-05-23;2;Male;1
2012-05-23;3;Female;1
2012-05-24;0;Female;4
2012-05-24;0;Male;11
2012-05-24;1;Female;2
2012-05-24;1;Male;1
2012-05-24;2;Female;1
2012-05-25;0;Female;7
2012-05-25;0;Male;17
2012-05-25;1;Female;4
2012-05-25;1;Male;2
2012-05-26;0;Female;1
2012-05-26;0;Male;2
2012-05-26;1;Female;1
2012-05-28;0;Female;6
2012-05-28;0;Male;11
2012-05-28;1;Male;1
2012-05-28;2;Male;1
2012-05-29;0;Female;9
2012-05-29;0;Male;17
2012-05-29;1;Female;4
2012-05-29;1;Male;4
2012-05-29;2;Male;3
2012-05-29;4;Female;1
2012-05-30;0;Female;8
2012-05-30;0;Male;9
2012-05-30;1;Female;3
2012-05-30;1;Male;2
2012-05-30;2;Female;2
2012-05-30;3;Male;1
2012-05-31;0;Female;7
2012-05-31;0;Male;17
2012-05-31;1;Female;2
2012-05-31;1;Male;2
2012-05-31;2;Female;1
2012-06-01;0;Female;6
2012-06-01;0;Male;16
2012-06-01;1;Female;2
2012-06-01;1;Male;4
2012-06-01;3;Female;2
2012-06-02;0;Female;2
2012-06-02;0;Male;1
2012-06-04;0;Female;6
2012-06-04;0;Male;16
2012-06-04;1;Female;1
2012-06-04;1;Male;2
2012-06-04;2;Male;2
2012-06-04;3;Female;1
2012-06-05;0;Female;6
2012-06-05;0;Male;20
2012-06-05;1;Female;4
2012-06-05;1;Male;1
2012-06-05;2;Male;1
2012-06-06;0;Female;5
2012-06-06;0;Male;6
2012-06-06;1;Female;2
2012-06-06;1;Male;1
2012-06-06;2;Male;1
2012-06-06;4;Female;1
2012-06-07;0;Female;6
2012-06-07;0;Male;11
2012-06-07;1;Female;2
2012-06-07;1;Male;2
2012-06-07;2;Female;1
2012-06-07;2;Male;1
2012-06-07;4;Female;1
2012-06-08;0;Female;11
2012-06-08;0;Male;5
2012-06-08;1;Female;1
2012-06-08;2;Female;1
2012-06-08;2;Male;1
2012-06-09;0;Female;1
2012-06-09;0;Male;2
2012-06-11;0;Female;8
2012-06-11;0;Male;14
2012-06-11;1;Female;1
2012-06-11;1;Male;1
2012-06-11;3;Male;1
2012-06-11;4;Female;1
2012-06-12;0;Female;5
2012-06-12;0;Male;12
2012-06-12;1;Male;2
2012-06-12;2;Male;1
2012-06-13;0;Female;8
2012-06-13;0;Male;7
2012-06-13;2;Male;1
2012-06-14;0;Female;6
2012-06-14;0;Male;4
2012-06-14;2;Male;1
2012-06-15;0;Female;4
2012-06-15;0;Male;11
2012-06-15;1;Male;1
2012-06-16;0;Female;1
2012-06-16;0;Male;5
2012-06-18;0;Female;5
2012-06-18;0;Male;14
2012-06-18;1;Female;4
2012-06-18;2;Female;1
2012-06-19;0;Female;6
2012-06-19;0;Male;11
2012-06-19;1;Female;3
2012-06-19;1;Male;3
2012-06-19;2;Male;1
2012-06-20;0;Female;8
2012-06-20;0;Male;9
2012-06-20;1;Female;2
2012-06-21;0;Female;4
2012-06-21;0;Male;5
2012-06-21;1;Female;1
2012-06-21;4;Female;1
2012-06-22;0;Female;3
2012-06-22;0;Male;14
2012-06-22;1;Female;1
2012-06-23;3;Male;1
2012-06-24;0;Female;1
2012-06-24;0;Male;1
2012-06-24;1;Female;1
2012-06-25;0;Female;4
2012-06-25;0;Male;7
2012-06-25;1;Male;5
2012-06-25;4;Male;1
2012-06-26;0;Female;1
2012-06-26;0;Male;9
2012-06-26;1;Female;2
2012-06-27;0;Female;2
2012-06-27;0;Male;2
2012-06-27;1;Female;2
2012-06-27;1;Male;1
2012-06-27;3;Male;1
2012-06-27;4;Female;1
2012-06-28;0;Female;6
2012-06-28;0;Male;8
2012-06-28;1;Female;1
2012-06-28;1;Male;1
2012-06-28;3;Female;1
2012-06-29;0;Female;9
2012-06-29;0;Male;4
2012-06-29;1;Female;3
2012-06-29;1;Male;1
2012-06-29;2;Male;1
2012-06-30;0;Male;4
2012-06-30;4;Female;1
2012-07-01;0;Female;1
2012-07-02;0;Female;2
2012-07-02;0;Male;11
2012-07-02;1;Male;1
2012-07-03;0;Female;5
2012-07-03;0;Male;5
2012-07-03;1;Female;2
2012-07-03;1;Male;1
2012-07-03;2;Female;2
2012-07-03;4;Female;1
2012-07-04;0;Female;9
2012-07-04;0;Male;6
2012-07-04;1;Female;1
2012-07-04;4;Female;1
2012-07-05;0;Female;8
2012-07-05;0;Male;10
2012-07-05;1;Female;1
2012-07-05;1;Male;1
2012-07-06;0;Female;4
2012-07-06;0;Male;7
2012-07-06;1;Female;3
2012-07-06;1;Male;3
2012-07-06;2;Male;1
2012-07-08;1;Male;1
2012-07-09;0;Female;6
2012-07-09;0;Male;7
2012-07-09;2;Female;1
2012-07-10;0;Female;5
2012-07-10;0;Male;7
2012-07-10;1;Female;3
2012-07-10;1;Male;1
2012-07-10;2;Female;1
2012-07-10;3;Male;2
2012-07-11;0;Female;2
2012-07-11;0;Male;2
2012-07-11;1;Female;2
2012-07-11;1;Male;2
2012-07-12;0;Female;2
2012-07-12;0;Male;5
2012-07-12;1;Female;1
2012-07-12;1;Male;2
2012-07-12;4;Male;1
2012-07-13;0;Female;5
2012-07-13;0;Male;8
2012-07-13;1;Female;2
2012-07-13;1;Male;2
2012-07-14;0;Male;2
2012-07-16;0;Female;2
2012-07-16;0;Male;4
2012-07-16;1;Male;1
2012-07-16;2;Female;1
2012-07-16;2;Male;2
2012-07-17;0;Female;6
2012-07-17;0;Male;8
2012-07-17;1;Male;1
2012-07-17;2;Female;2
2012-07-17;2;Male;1
2012-07-17;3;Female;1
2012-07-17;4;Female;1
2012-07-17;4;Male;1
2012-07-18;0;Female;2
2012-07-18;0;Male;4
2012-07-18;1;Female;1
2012-07-19;0;Female;1
2012-07-19;0;Male;10
2012-07-19;1;Female;3
2012-07-19;1;Male;1
2012-07-20;0;Male;2
2012-07-20;1;Male;1
2012-07-20;2;Male;1
2012-07-20;3;Male;1
2012-07-21;0;Female;1
2012-07-21;0;Male;1
2012-07-21;1;Male;1
2012-07-22;0;Male;1
2012-07-23;0;Female;7
2012-07-23;0;Male;6
2012-07-23;1;Female;2
2012-07-23;1;Male;2
2012-07-23;3;Female;1
2012-07-23;3;Male;1
2012-07-23;4;Male;1
2012-07-24;0;Female;2
2012-07-24;0;Male;11
2012-07-24;1;Female;2
2012-07-24;1;Male;1
2012-07-24;3;Male;1
2012-07-25;0;Female;3
2012-07-25;0;Male;4
2012-07-25;1;Female;1
2012-07-25;1;Male;1
2012-07-26;0;Female;4
2012-07-26;0;Male;2
2012-07-26;1;Female;1
2012-07-26;1;Male;1
2012-07-26;2;Male;1
2012-07-27;0;Female;1
2012-07-27;0;Male;3
2012-07-27;1;Male;3
2012-07-27;3;Male;1
2012-07-27;4;Male;1
2012-07-28;2;Male;1
2012-07-29;1;Male;1
2012-07-30;0;Female;3
2012-07-30;0;Male;6
2012-07-30;1;Female;1
2012-07-30;1;Male;2
2012-07-30;3;Female;1
2012-07-30;4;Female;1
2012-07-30;4;Male;1
2012-07-31;0;Female;1
2012-07-31;0;Male;6
2012-07-31;1;Female;1
2012-07-31;1;Male;2
2012-07-31;2;Male;1
2012-07-31;4;Male;1
2012-08-01;0;Female;2
2012-08-01;0;Male;5
2012-08-01;1;Male;2
2012-08-02;0;Female;1
2012-08-02;0;Male;4
2012-08-02;1;Female;1
2012-08-02;1;Male;2
2012-08-02;2;Male;1
2012-08-03;0;Female;1
2012-08-03;0;Male;2
2012-08-03;1;Male;2
2012-08-04;0;Female;1
2012-08-04;0;Male;1
2012-08-04;1;Female;1
2012-08-05;0;Male;1
2012-08-06;0;Female;1
2012-08-06;0;Male;7
2012-08-06;1;Male;1
2012-08-06;2;Female;1
2012-08-06;4;Male;1
2012-08-07;0;Female;3
2012-08-07;0;Male;2
2012-08-07;3;Male;2
2012-08-08;0;Male;4
2012-08-08;1;Male;2
2012-08-08;4;Male;1
2012-08-09;0;Female;1
2012-08-09;0;Male;4
2012-08-09;4;Male;1
2012-08-10;0;Female;2
2012-08-10;0;Male;2
2012-08-10;1;Male;1
2012-08-10;4;Female;1
2012-08-13;0;Female;2
2012-08-13;0;Male;6
2012-08-13;2;Female;1
2012-08-14;0;Female;3
2012-08-14;0;Male;4
2012-08-14;1;Female;1
2012-08-14;1;Male;2
2012-08-14;2;Female;1
2012-08-14;4;Male;2
2012-08-16;0;Female;1
2012-08-16;0;Male;3
2012-08-16;3;Female;1
2012-08-17;0;Female;1
2012-08-17;0;Male;6
2012-08-17;1;Female;1
2012-08-17;1;Male;2
2012-08-19;0;Female;2
2012-08-19;0;Male;1
2012-08-20;0;Female;5
2012-08-20;0;Male;5
